day,slot,category,role,person_id,person_name,shortage_count
2025-07-19,4,SIMPLE,-,AN,AN,
2025-07-19,4,SIMPLE,-,AR,AR,
2025-07-20,1,SIMPLE,-,AM,AM,
2025-07-20,1,SIMPLE,-,AQ,AQ,
2025-07-20,1,SIMPLE,-,AR,AR,
2025-07-20,2,SIMPLE,-,AA,AA,
2025-07-20,2,SIMPLE,-,AC,AC,
2025-07-20,2,SIMPLE,-,AJ,AJ,
2025-07-20,2,SIMPLE,-,AL,AL,
2025-07-20,2,SIMPLE,-,AM,AM,
2025-07-20,2,SIMPLE,-,AO,AO,
2025-07-20,2,SIMPLE,-,AP,AP,
2025-07-20,2,SIMPLE,-,Y,Y,
2025-07-20,3,C3,AMB_CHEF,R,R,
2025-07-20,3,C3,AMB_CHEF,V,V,
2025-07-20,3,C3,AMB_COND,L,L,
2025-07-20,3,C3,AMB_COND,X,X,
2025-07-20,3,C3,AMB_EQUI_SUAP,AF,AF,
2025-07-20,3,C3,AMB_EQUI_SUAP,AR,AR,
2025-07-20,3,C3,FPT_CHEF,AN,AN,
2025-07-20,3,C3,FPT_COND,Q,Q,
2025-07-20,3,C3,FPT_EQUI_INC,AO,AO,
2025-07-20,4,SIMPLE,-,AK,AK,
2025-07-20,4,SIMPLE,-,AL,AL,
2025-07-20,4,SIMPLE,-,AM,AM,
2025-07-20,4,SIMPLE,-,AN,AN,
2025-07-20,4,SIMPLE,-,AO,AO,
2025-07-20,4,SIMPLE,-,AP,AP,
2025-07-20,4,SIMPLE,-,AQ,AQ,
2025-07-20,4,SIMPLE,-,AR,AR,
2025-07-21,1,SIMPLE,-,AO,AO,
2025-07-21,1,SIMPLE,-,AP,AP,
2025-07-21,1,SIMPLE,-,AQ,AQ,
2025-07-21,2,SIMPLE,-,AC,AC,
2025-07-21,2,SIMPLE,-,AE,AE,
2025-07-21,2,SIMPLE,-,AF,AF,
2025-07-21,2,SIMPLE,-,AH,AH,
2025-07-21,2,SIMPLE,-,AI,AI,
2025-07-21,2,SIMPLE,-,AO,AO,
2025-07-21,2,SIMPLE,-,AP,AP,
2025-07-21,2,SIMPLE,-,AR,AR,
2025-07-21,3,C3,AMB_CHEF,AN,AN,
2025-07-21,3,C3,AMB_CHEF,G,G,
2025-07-21,3,C3,AMB_COND,AE,AE,
2025-07-21,3,C3,AMB_COND,AI,AI,
2025-07-21,3,C3,AMB_EQUI_SUAP,E,E,
2025-07-21,3,C3,AMB_EQUI_SUAP,Z,Z,
2025-07-21,3,C3,FPT_CHEF,L,L,
2025-07-21,3,C3,FPT_COND,Q,Q,
2025-07-21,3,C3,FPT_EQUI_INC,AK,AK,
2025-07-21,4,SIMPLE,-,AI,AI,
2025-07-21,4,SIMPLE,-,AJ,AJ,
2025-07-21,4,SIMPLE,-,AK,AK,
2025-07-21,4,SIMPLE,-,AL,AL,
2025-07-21,4,SIMPLE,-,AM,AM,
2025-07-21,4,SIMPLE,-,AN,AN,
2025-07-21,4,SIMPLE,-,AQ,AQ,
2025-07-21,4,SIMPLE,-,AR,AR,
2025-07-22,1,SIMPLE,-,AN,AN,
2025-07-22,1,SIMPLE,-,AP,AP,
2025-07-22,1,SIMPLE,-,AR,AR,
2025-07-22,2,SIMPLE,-,AG,AG,
2025-07-22,2,SIMPLE,-,AJ,AJ,
2025-07-22,2,SIMPLE,-,AK,AK,
2025-07-22,2,SIMPLE,-,AM,AM,
2025-07-22,2,SIMPLE,-,AN,AN,
2025-07-22,2,SIMPLE,-,AO,AO,
2025-07-22,2,SIMPLE,-,AP,AP,
2025-07-22,2,SIMPLE,-,AQ,AQ,
2025-07-22,3,C3,AMB_CHEF,H,H,
2025-07-22,3,C3,AMB_CHEF,X,X,
2025-07-22,3,C3,AMB_COND,AI,AI,
2025-07-22,3,C3,AMB_COND,Q,Q,
2025-07-22,3,C3,AMB_EQUI_SUAP,AM,AM,
2025-07-22,3,C3,AMB_EQUI_SUAP,E,E,
2025-07-22,3,C3,FPT_CHEF,AN,AN,
2025-07-22,3,C3,FPT_COND,AH,AH,
2025-07-22,3,C3,FPT_EQUI_INC,B,B,
2025-07-22,4,SIMPLE,-,AB,AB,
2025-07-22,4,SIMPLE,-,AD,AD,
2025-07-22,4,SIMPLE,-,AE,AE,
2025-07-22,4,SIMPLE,-,AF,AF,
2025-07-22,4,SIMPLE,-,AK,AK,
2025-07-22,4,SIMPLE,-,AQ,AQ,
2025-07-22,4,SIMPLE,-,U,U,
2025-07-22,4,SIMPLE,-,Y,Y,
2025-07-23,1,SIMPLE,-,AO,AO,
2025-07-23,1,SIMPLE,-,AP,AP,
2025-07-23,1,SIMPLE,-,AQ,AQ,
2025-07-23,2,SIMPLE,-,AD,AD,
2025-07-23,2,SIMPLE,-,AE,AE,
2025-07-23,2,SIMPLE,-,AG,AG,
2025-07-23,2,SIMPLE,-,AH,AH,
2025-07-23,2,SIMPLE,-,AI,AI,
2025-07-23,2,SIMPLE,-,AL,AL,
2025-07-23,2,SIMPLE,-,AO,AO,
2025-07-23,2,SIMPLE,-,AR,AR,
2025-07-23,3,C3,AMB_CHEF,H,H,
2025-07-23,3,C3,AMB_CHEF,L,L,
2025-07-23,3,C3,AMB_COND,AB,AB,
2025-07-23,3,C3,AMB_COND,AE,AE,
2025-07-23,3,C3,AMB_EQUI_SUAP,M,M,
2025-07-23,3,C3,AMB_EQUI_SUAP,Z,Z,
2025-07-23,3,C3,FPT_CHEF,AN,AN,
2025-07-23,3,C3,FPT_COND,AH,AH,
2025-07-23,3,C3,FPT_EQUI_INC,P,P,
2025-07-23,4,SIMPLE,-,AA,AA,
2025-07-23,4,SIMPLE,-,AB,AB,
2025-07-23,4,SIMPLE,-,AG,AG,
2025-07-23,4,SIMPLE,-,AH,AH,
2025-07-23,4,SIMPLE,-,AL,AL,
2025-07-23,4,SIMPLE,-,AN,AN,
2025-07-23,4,SIMPLE,-,AO,AO,
2025-07-23,4,SIMPLE,-,AR,AR,
2025-07-24,1,SIMPLE,-,AO,AO,
2025-07-24,1,SIMPLE,-,AQ,AQ,
2025-07-24,1,SIMPLE,-,AR,AR,
2025-07-24,2,SIMPLE,-,AF,AF,
2025-07-24,2,SIMPLE,-,AG,AG,
2025-07-24,2,SIMPLE,-,AH,AH,
2025-07-24,2,SIMPLE,-,AJ,AJ,
2025-07-24,2,SIMPLE,-,AK,AK,
2025-07-24,2,SIMPLE,-,AL,AL,
2025-07-24,2,SIMPLE,-,AM,AM,
2025-07-24,2,SIMPLE,-,AQ,AQ,
2025-07-24,3,C3,AMB_CHEF,G,G,
2025-07-24,3,C3,AMB_CHEF,V,V,
2025-07-24,3,C3,AMB_COND,AB,AB,
2025-07-24,3,C3,AMB_COND,X,X,
2025-07-24,3,C3,AMB_EQUI_SUAP,AF,AF,
2025-07-24,3,C3,AMB_EQUI_SUAP,AJ,AJ,
2025-07-24,3,C3,FPT_CHEF,AA,AA,
2025-07-24,3,C3,FPT_COND,AE,AE,
2025-07-24,3,C3,FPT_EQUI_INC,AD,AD,
2025-07-24,4,SIMPLE,-,AD,AD,
2025-07-24,4,SIMPLE,-,AF,AF,
2025-07-24,4,SIMPLE,-,AH,AH,
2025-07-24,4,SIMPLE,-,AI,AI,
2025-07-24,4,SIMPLE,-,AJ,AJ,
2025-07-24,4,SIMPLE,-,AL,AL,
2025-07-24,4,SIMPLE,-,AO,AO,
2025-07-24,4,SIMPLE,-,AQ,AQ,
2025-07-25,1,SIMPLE,-,AP,AP,
2025-07-25,1,SIMPLE,-,AQ,AQ,
2025-07-25,1,SIMPLE,-,AR,AR,
2025-07-25,2,SIMPLE,-,AF,AF,
2025-07-25,2,SIMPLE,-,AG,AG,
2025-07-25,2,SIMPLE,-,AJ,AJ,
2025-07-25,2,SIMPLE,-,AK,AK,
2025-07-25,2,SIMPLE,-,AL,AL,
2025-07-25,2,SIMPLE,-,AN,AN,
2025-07-25,2,SIMPLE,-,AO,AO,
2025-07-25,2,SIMPLE,-,AR,AR,
2025-07-25,3,C3,AMB_CHEF,H,H,
2025-07-25,3,C3,AMB_CHEF,J,J,
2025-07-25,3,C3,AMB_COND,AE,AE,
2025-07-25,3,C3,AMB_COND,X,X,
2025-07-25,3,C3,AMB_EQUI_SUAP,M,M,
2025-07-25,3,C3,AMB_EQUI_SUAP,S,S,
2025-07-25,3,C3,FPT_CHEF,AN,AN,
2025-07-25,3,C3,FPT_COND,AI,AI,
2025-07-25,3,C3,FPT_EQUI_INC,AD,AD,
2025-07-25,4,SIMPLE,-,AB,AB,
2025-07-25,4,SIMPLE,-,AF,AF,
2025-07-25,4,SIMPLE,-,AG,AG,
2025-07-25,4,SIMPLE,-,AI,AI,
2025-07-25,4,SIMPLE,-,AK,AK,
2025-07-25,4,SIMPLE,-,AL,AL,
2025-07-25,4,SIMPLE,-,AM,AM,
2025-07-25,4,SIMPLE,-,AO,AO,
2025-07-26,1,SIMPLE,-,AM,AM,
2025-07-26,1,SIMPLE,-,AP,AP,
2025-07-26,1,SIMPLE,-,AR,AR,
2025-07-26,2,SIMPLE,-,AA,AA,
2025-07-26,2,SIMPLE,-,AF,AF,
2025-07-26,2,SIMPLE,-,AG,AG,
2025-07-26,2,SIMPLE,-,AL,AL,
2025-07-26,2,SIMPLE,-,AN,AN,
2025-07-26,2,SIMPLE,-,AO,AO,
2025-07-26,2,SIMPLE,-,AP,AP,
2025-07-26,2,SIMPLE,-,AQ,AQ,
2025-07-26,3,C3,AMB_CHEF,H,H,
2025-07-26,3,C3,AMB_CHEF,J,J,
2025-07-26,3,C3,AMB_COND,AB,AB,
2025-07-26,3,C3,AMB_COND,AH,AH,
2025-07-26,3,C3,AMB_EQUI_SUAP,O,O,
2025-07-26,3,C3,AMB_EQUI_SUAP,Z,Z,
2025-07-26,3,C3,FPT_CHEF,L,L,
2025-07-26,3,C3,FPT_COND,Q,Q,
2025-07-26,3,C3,FPT_EQUI_INC,F,F,
2025-07-26,4,SIMPLE,-,AD,AD,
2025-07-26,4,SIMPLE,-,AG,AG,
2025-07-26,4,SIMPLE,-,AJ,AJ,
2025-07-26,4,SIMPLE,-,AM,AM,
2025-07-26,4,SIMPLE,-,AO,AO,
2025-07-26,4,SIMPLE,-,AP,AP,
2025-07-26,4,SIMPLE,-,AQ,AQ,
2025-07-26,4,SIMPLE,-,AR,AR,
2025-07-27,1,SIMPLE,-,AO,AO,
2025-07-27,1,SIMPLE,-,AQ,AQ,
2025-07-27,1,SIMPLE,-,AR,AR,
2025-07-27,2,SIMPLE,-,AG,AG,
2025-07-27,2,SIMPLE,-,AH,AH,
2025-07-27,2,SIMPLE,-,AI,AI,
2025-07-27,2,SIMPLE,-,AL,AL,
2025-07-27,2,SIMPLE,-,AM,AM,
2025-07-27,2,SIMPLE,-,AN,AN,
2025-07-27,2,SIMPLE,-,AQ,AQ,
2025-07-27,2,SIMPLE,-,AR,AR,
2025-07-27,3,C3,AMB_CHEF,AA,AA,
2025-07-27,3,C3,AMB_CHEF,G,G,
2025-07-27,3,C3,AMB_COND,AE,AE,
2025-07-27,3,C3,AMB_EQUI_SUAP,AM,AM,
2025-07-27,3,C3,AMB_EQUI_SUAP,Z,Z,
2025-07-27,3,C3,FPT_CHEF,AN,AN,
2025-07-27,3,C3,FPT_COND,Q,Q,
2025-07-27,3,C3,FPT_EQUI_INC,AC,AC,
2025-07-27,3,SHORTAGE,AMB_COND,,,1
2025-07-27,4,SIMPLE,-,AD,AD,
2025-07-27,4,SIMPLE,-,AE,AE,
2025-07-27,4,SIMPLE,-,AG,AG,
2025-07-27,4,SIMPLE,-,AL,AL,
2025-07-27,4,SIMPLE,-,AP,AP,
2025-07-27,4,SIMPLE,-,AQ,AQ,
2025-07-27,4,SIMPLE,-,AR,AR,
2025-07-27,4,SIMPLE,-,Y,Y,
2025-07-28,1,SIMPLE,-,AP,AP,
2025-07-28,1,SIMPLE,-,AQ,AQ,
2025-07-28,1,SIMPLE,-,AR,AR,
2025-07-28,2,SIMPLE,-,AD,AD,
2025-07-28,2,SIMPLE,-,AF,AF,
2025-07-28,2,SIMPLE,-,AG,AG,
2025-07-28,2,SIMPLE,-,AK,AK,
2025-07-28,2,SIMPLE,-,AL,AL,
2025-07-28,2,SIMPLE,-,AM,AM,
2025-07-28,2,SIMPLE,-,AN,AN,
2025-07-28,2,SIMPLE,-,AO,AO,
2025-07-28,3,C3,AMB_CHEF,G,G,
2025-07-28,3,C3,AMB_CHEF,H,H,
2025-07-28,3,C3,AMB_COND,AB,AB,
2025-07-28,3,C3,AMB_COND,AE,AE,
2025-07-28,3,C3,AMB_EQUI_SUAP,O,O,
2025-07-28,3,C3,AMB_EQUI_SUAP,T,T,
2025-07-28,3,C3,FPT_CHEF,AN,AN,
2025-07-28,3,C3,FPT_COND,AI,AI,
2025-07-28,3,C3,FPT_EQUI_INC,S,S,
2025-07-28,4,SIMPLE,-,AD,AD,
2025-07-28,4,SIMPLE,-,AF,AF,
2025-07-28,4,SIMPLE,-,AH,AH,
2025-07-28,4,SIMPLE,-,AI,AI,
2025-07-28,4,SIMPLE,-,AJ,AJ,
2025-07-28,4,SIMPLE,-,AL,AL,
2025-07-28,4,SIMPLE,-,AN,AN,
2025-07-28,4,SIMPLE,-,AO,AO,
2025-07-29,1,SIMPLE,-,AP,AP,
2025-07-29,1,SIMPLE,-,AQ,AQ,
2025-07-29,1,SIMPLE,-,AR,AR,
2025-07-29,2,SIMPLE,-,AB,AB,
2025-07-29,2,SIMPLE,-,AC,AC,
2025-07-29,2,SIMPLE,-,AE,AE,
2025-07-29,2,SIMPLE,-,AG,AG,
2025-07-29,2,SIMPLE,-,AJ,AJ,
2025-07-29,2,SIMPLE,-,AK,AK,
2025-07-29,2,SIMPLE,-,AM,AM,
2025-07-29,2,SIMPLE,-,AP,AP,
2025-07-29,3,C3,AMB_CHEF,L,L,
2025-07-29,3,C3,AMB_CHEF,V,V,
2025-07-29,3,C3,AMB_COND,AH,AH,
2025-07-29,3,C3,AMB_COND,AN,AN,
2025-07-29,3,C3,AMB_EQUI_SUAP,AG,AG,
2025-07-29,3,C3,AMB_EQUI_SUAP,AJ,AJ,
2025-07-29,3,C3,FPT_CHEF,AA,AA,
2025-07-29,3,C3,FPT_COND,Q,Q,
2025-07-29,3,C3,FPT_EQUI_INC,S,S,
2025-07-29,4,SIMPLE,-,AF,AF,
2025-07-29,4,SIMPLE,-,AG,AG,
2025-07-29,4,SIMPLE,-,AH,AH,
2025-07-29,4,SIMPLE,-,AM,AM,
2025-07-29,4,SIMPLE,-,AN,AN,
2025-07-29,4,SIMPLE,-,AO,AO,
2025-07-29,4,SIMPLE,-,AP,AP,
2025-07-29,4,SIMPLE,-,AQ,AQ,
2025-07-30,1,SIMPLE,-,AN,AN,
2025-07-30,1,SIMPLE,-,AO,AO,
2025-07-30,1,SIMPLE,-,AP,AP,
2025-07-30,2,SIMPLE,-,AF,AF,
2025-07-30,2,SIMPLE,-,AJ,AJ,
2025-07-30,2,SIMPLE,-,AK,AK,
2025-07-30,2,SIMPLE,-,AL,AL,
2025-07-30,2,SIMPLE,-,AM,AM,
2025-07-30,2,SIMPLE,-,AO,AO,
2025-07-30,2,SIMPLE,-,AP,AP,
2025-07-30,2,SIMPLE,-,AR,AR,
2025-07-30,3,C3,AMB_CHEF,G,G,
2025-07-30,3,C3,AMB_CHEF,V,V,
2025-07-30,3,C3,AMB_COND,AI,AI,
2025-07-30,3,C3,AMB_COND,H,H,
2025-07-30,3,C3,AMB_EQUI_SUAP,AM,AM,
2025-07-30,3,C3,AMB_EQUI_SUAP,W,W,
2025-07-30,3,C3,FPT_CHEF,J,J,
2025-07-30,3,C3,FPT_COND,AH,AH,
2025-07-30,3,C3,FPT_EQUI_INC,I,I,
2025-07-30,4,SIMPLE,-,AD,AD,
2025-07-30,4,SIMPLE,-,AE,AE,
2025-07-30,4,SIMPLE,-,AG,AG,
2025-07-30,4,SIMPLE,-,AJ,AJ,
2025-07-30,4,SIMPLE,-,AK,AK,
2025-07-30,4,SIMPLE,-,AM,AM,
2025-07-30,4,SIMPLE,-,AO,AO,
2025-07-30,4,SIMPLE,-,AP,AP,
2025-07-31,1,SIMPLE,-,AI,AI,
2025-07-31,1,SIMPLE,-,AK,AK,
2025-07-31,1,SIMPLE,-,AN,AN,
2025-07-31,2,SIMPLE,-,AC,AC,
2025-07-31,2,SIMPLE,-,AD,AD,
2025-07-31,2,SIMPLE,-,AG,AG,
2025-07-31,2,SIMPLE,-,AI,AI,
2025-07-31,2,SIMPLE,-,AJ,AJ,
2025-07-31,2,SIMPLE,-,AL,AL,
2025-07-31,2,SIMPLE,-,AN,AN,
2025-07-31,2,SIMPLE,-,Z,Z,
2025-07-31,3,C3,AMB_CHEF,G,G,
2025-07-31,3,C3,AMB_CHEF,L,L,
2025-07-31,3,C3,AMB_COND,AH,AH,
2025-07-31,3,C3,AMB_COND,Q,Q,
2025-07-31,3,C3,AMB_EQUI_SUAP,A,A,
2025-07-31,3,C3,AMB_EQUI_SUAP,AJ,AJ,
2025-07-31,3,C3,FPT_CHEF,R,R,
2025-07-31,3,C3,FPT_COND,AB,AB,
2025-07-31,3,C3,FPT_EQUI_INC,T,T,
2025-07-31,4,SIMPLE,-,AB,AB,
2025-07-31,4,SIMPLE,-,AC,AC,
2025-07-31,4,SIMPLE,-,AE,AE,
2025-07-31,4,SIMPLE,-,AI,AI,
2025-07-31,4,SIMPLE,-,AK,AK,
2025-07-31,4,SIMPLE,-,AN,AN,
2025-07-31,4,SIMPLE,-,AP,AP,
2025-07-31,4,SIMPLE,-,AQ,AQ,
2025-08-01,1,SIMPLE,-,AM,AM,
2025-08-01,1,SIMPLE,-,AP,AP,
2025-08-01,1,SIMPLE,-,AQ,AQ,
2025-08-01,2,SIMPLE,-,AD,AD,
2025-08-01,2,SIMPLE,-,AF,AF,
2025-08-01,2,SIMPLE,-,AI,AI,
2025-08-01,2,SIMPLE,-,AJ,AJ,
2025-08-01,2,SIMPLE,-,AL,AL,
2025-08-01,2,SIMPLE,-,AO,AO,
2025-08-01,2,SIMPLE,-,AP,AP,
2025-08-01,2,SIMPLE,-,AQ,AQ,
2025-08-01,3,C3,AMB_CHEF,AN,AN,
2025-08-01,3,C3,AMB_CHEF,X,X,
2025-08-01,3,C3,AMB_COND,AB,AB,
2025-08-01,3,C3,AMB_COND,AE,AE,
2025-08-01,3,C3,AMB_EQUI_SUAP,C,C,
2025-08-01,3,C3,AMB_EQUI_SUAP,W,W,
2025-08-01,3,C3,FPT_CHEF,J,J,
2025-08-01,3,C3,FPT_COND,H,H,
2025-08-01,3,C3,FPT_EQUI_INC,D,D,
2025-08-01,4,SIMPLE,-,AC,AC,
2025-08-01,4,SIMPLE,-,AD,AD,
2025-08-01,4,SIMPLE,-,AH,AH,
2025-08-01,4,SIMPLE,-,AM,AM,
2025-08-01,4,SIMPLE,-,AN,AN,
2025-08-01,4,SIMPLE,-,AO,AO,
2025-08-01,4,SIMPLE,-,AQ,AQ,
2025-08-01,4,SIMPLE,-,AR,AR,
2025-08-02,1,SIMPLE,-,AN,AN,
2025-08-02,1,SIMPLE,-,AP,AP,
2025-08-02,1,SIMPLE,-,AR,AR,
2025-08-02,2,SIMPLE,-,AF,AF,
2025-08-02,2,SIMPLE,-,AK,AK,
2025-08-02,2,SIMPLE,-,AL,AL,
2025-08-02,2,SIMPLE,-,AM,AM,
2025-08-02,2,SIMPLE,-,AN,AN,
2025-08-02,2,SIMPLE,-,AP,AP,
2025-08-02,2,SIMPLE,-,AQ,AQ,
2025-08-02,2,SIMPLE,-,AR,AR,
2025-08-02,3,C3,AMB_CHEF,H,H,
2025-08-02,3,C3,AMB_CHEF,L,L,
2025-08-02,3,C3,AMB_COND,AE,AE,
2025-08-02,3,C3,AMB_COND,Q,Q,
2025-08-02,3,C3,AMB_EQUI_SUAP,AF,AF,
2025-08-02,3,C3,AMB_EQUI_SUAP,E,E,
2025-08-02,3,C3,FPT_CHEF,AN,AN,
2025-08-02,3,C3,FPT_COND,AH,AH,
2025-08-02,3,C3,FPT_EQUI_INC,A,A,
2025-08-02,4,SIMPLE,-,AD,AD,
2025-08-02,4,SIMPLE,-,AF,AF,
2025-08-02,4,SIMPLE,-,AL,AL,
2025-08-02,4,SIMPLE,-,AM,AM,
2025-08-02,4,SIMPLE,-,AN,AN,
2025-08-02,4,SIMPLE,-,AO,AO,
2025-08-02,4,SIMPLE,-,AP,AP,
2025-08-02,4,SIMPLE,-,AR,AR,
2025-08-03,1,SIMPLE,-,AO,AO,
2025-08-03,1,SIMPLE,-,AP,AP,
2025-08-03,1,SIMPLE,-,AQ,AQ,
2025-08-03,2,SIMPLE,-,AC,AC,
2025-08-03,2,SIMPLE,-,AF,AF,
2025-08-03,2,SIMPLE,-,AG,AG,
2025-08-03,2,SIMPLE,-,AI,AI,
2025-08-03,2,SIMPLE,-,AM,AM,
2025-08-03,2,SIMPLE,-,AN,AN,
2025-08-03,2,SIMPLE,-,AO,AO,
2025-08-03,2,SIMPLE,-,AP,AP,
2025-08-03,3,C3,AMB_CHEF,G,G,
2025-08-03,3,C3,AMB_CHEF,X,X,
2025-08-03,3,C3,AMB_COND,AE,AE,
2025-08-03,3,C3,AMB_COND,AH,AH,
2025-08-03,3,C3,AMB_EQUI_SUAP,AD,AD,
2025-08-03,3,C3,AMB_EQUI_SUAP,AM,AM,
2025-08-03,3,C3,FPT_CHEF,R,R,
2025-08-03,3,C3,FPT_COND,Q,Q,
2025-08-03,3,C3,FPT_EQUI_INC,I,I,
2025-08-03,4,SIMPLE,-,AB,AB,
2025-08-03,4,SIMPLE,-,AE,AE,
2025-08-03,4,SIMPLE,-,AG,AG,
2025-08-03,4,SIMPLE,-,AL,AL,
2025-08-03,4,SIMPLE,-,AM,AM,
2025-08-03,4,SIMPLE,-,AQ,AQ,
2025-08-03,4,SIMPLE,-,AR,AR,
2025-08-03,4,SIMPLE,-,X,X,
2025-08-04,1,SIMPLE,-,AO,AO,
2025-08-04,1,SIMPLE,-,AP,AP,
2025-08-04,1,SIMPLE,-,AR,AR,
2025-08-04,2,SIMPLE,-,AC,AC,
2025-08-04,2,SIMPLE,-,AD,AD,
2025-08-04,2,SIMPLE,-,AF,AF,
2025-08-04,2,SIMPLE,-,AH,AH,
2025-08-04,2,SIMPLE,-,AK,AK,
2025-08-04,2,SIMPLE,-,AM,AM,
2025-08-04,2,SIMPLE,-,AO,AO,
2025-08-04,2,SIMPLE,-,AP,AP,
2025-08-04,3,C3,AMB_CHEF,G,G,
2025-08-04,3,C3,AMB_CHEF,V,V,
2025-08-04,3,C3,AMB_COND,AI,AI,
2025-08-04,3,C3,AMB_COND,Q,Q,
2025-08-04,3,C3,AMB_EQUI_SUAP,AG,AG,
2025-08-04,3,C3,AMB_EQUI_SUAP,AM,AM,
2025-08-04,3,C3,FPT_CHEF,AN,AN,
2025-08-04,3,C3,FPT_COND,X,X,
2025-08-04,3,C3,FPT_EQUI_INC,B,B,
2025-08-04,4,SIMPLE,-,AD,AD,
2025-08-04,4,SIMPLE,-,AE,AE,
2025-08-04,4,SIMPLE,-,AG,AG,
2025-08-04,4,SIMPLE,-,AH,AH,
2025-08-04,4,SIMPLE,-,AM,AM,
2025-08-04,4,SIMPLE,-,AO,AO,
2025-08-04,4,SIMPLE,-,AP,AP,
2025-08-04,4,SIMPLE,-,AR,AR,
2025-08-05,1,SIMPLE,-,AH,AH,
2025-08-05,1,SIMPLE,-,AL,AL,
2025-08-05,1,SIMPLE,-,AR,AR,
2025-08-05,2,SIMPLE,-,AA,AA,
2025-08-05,2,SIMPLE,-,AC,AC,
2025-08-05,2,SIMPLE,-,AL,AL,
2025-08-05,2,SIMPLE,-,AP,AP,
2025-08-05,2,SIMPLE,-,AR,AR,
2025-08-05,2,SIMPLE,-,X,X,
2025-08-05,2,SIMPLE,-,Y,Y,
2025-08-05,2,SIMPLE,-,Z,Z,
2025-08-05,3,C3,AMB_CHEF,H,H,
2025-08-05,3,C3,AMB_CHEF,V,V,
2025-08-05,3,C3,AMB_COND,AB,AB,
2025-08-05,3,C3,AMB_COND,AH,AH,
2025-08-05,3,C3,AMB_EQUI_SUAP,E,E,
2025-08-05,3,C3,AMB_EQUI_SUAP,F,F,
2025-08-05,3,C3,FPT_CHEF,AA,AA,
2025-08-05,3,C3,FPT_COND,Q,Q,
2025-08-05,3,C3,FPT_EQUI_INC,B,B,
2025-08-05,4,SIMPLE,-,AC,AC,
2025-08-05,4,SIMPLE,-,AD,AD,
2025-08-05,4,SIMPLE,-,AG,AG,
2025-08-05,4,SIMPLE,-,AI,AI,
2025-08-05,4,SIMPLE,-,AM,AM,
2025-08-05,4,SIMPLE,-,AN,AN,
2025-08-05,4,SIMPLE,-,AR,AR,
2025-08-05,4,SIMPLE,-,Y,Y,
2025-08-06,1,SIMPLE,-,AO,AO,
2025-08-06,1,SIMPLE,-,AP,AP,
2025-08-06,1,SIMPLE,-,AQ,AQ,
2025-08-06,2,SIMPLE,-,AD,AD,
2025-08-06,2,SIMPLE,-,AF,AF,
2025-08-06,2,SIMPLE,-,AG,AG,
2025-08-06,2,SIMPLE,-,AI,AI,
2025-08-06,2,SIMPLE,-,AJ,AJ,
2025-08-06,2,SIMPLE,-,AL,AL,
2025-08-06,2,SIMPLE,-,AM,AM,
2025-08-06,2,SIMPLE,-,AO,AO,
2025-08-06,3,C3,AMB_CHEF,G,G,
2025-08-06,3,C3,AMB_COND,AE,AE,
2025-08-06,3,C3,AMB_COND,AI,AI,
2025-08-06,3,C3,AMB_EQUI_SUAP,AJ,AJ,
2025-08-06,3,C3,AMB_EQUI_SUAP,N,N,
2025-08-06,3,C3,FPT_CHEF,R,R,
2025-08-06,3,C3,FPT_EQUI_INC,AK,AK,
2025-08-06,3,SHORTAGE,AMB_CHEF,,,1
2025-08-06,3,SHORTAGE,FPT_COND,,,1
2025-08-06,4,SIMPLE,-,AE,AE,
2025-08-06,4,SIMPLE,-,AH,AH,
2025-08-06,4,SIMPLE,-,AI,AI,
2025-08-06,4,SIMPLE,-,AK,AK,
2025-08-06,4,SIMPLE,-,AM,AM,
2025-08-06,4,SIMPLE,-,AO,AO,
2025-08-06,4,SIMPLE,-,AP,AP,
2025-08-06,4,SIMPLE,-,AR,AR,
2025-08-07,1,SIMPLE,-,AP,AP,
2025-08-07,1,SIMPLE,-,AQ,AQ,
2025-08-07,1,SIMPLE,-,AR,AR,
2025-08-07,2,SIMPLE,-,AF,AF,
2025-08-07,2,SIMPLE,-,AH,AH,
2025-08-07,2,SIMPLE,-,AI,AI,
2025-08-07,2,SIMPLE,-,AL,AL,
2025-08-07,2,SIMPLE,-,AN,AN,
2025-08-07,2,SIMPLE,-,AO,AO,
2025-08-07,2,SIMPLE,-,AQ,AQ,
2025-08-07,2,SIMPLE,-,AR,AR,
2025-08-07,3,C3,AMB_CHEF,V,V,
2025-08-07,3,C3,AMB_CHEF,X,X,
2025-08-07,3,C3,AMB_COND,AI,AI,
2025-08-07,3,C3,AMB_COND,Q,Q,
2025-08-07,3,C3,AMB_EQUI_SUAP,AG,AG,
2025-08-07,3,C3,AMB_EQUI_SUAP,AM,AM,
2025-08-07,3,C3,FPT_CHEF,J,J,
2025-08-07,3,C3,FPT_COND,AE,AE,
2025-08-07,3,C3,FPT_EQUI_INC,K,K,
2025-08-07,4,SIMPLE,-,AB,AB,
2025-08-07,4,SIMPLE,-,AE,AE,
2025-08-07,4,SIMPLE,-,AF,AF,
2025-08-07,4,SIMPLE,-,AI,AI,
2025-08-07,4,SIMPLE,-,AK,AK,
2025-08-07,4,SIMPLE,-,AL,AL,
2025-08-07,4,SIMPLE,-,AO,AO,
2025-08-07,4,SIMPLE,-,AR,AR,
2025-08-08,1,SIMPLE,-,AL,AL,
